date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:00:26	3152/3152	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:27%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fonline-termin%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embede451.json	(from https://zurichdental.ch/fr/online-termin/)
14:00:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:28%20GMT	https://zurichdental.ch/fr/?p=1347	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexfc84.html	(from https://zurichdental.ch/fr/online-termin/)
14:00:28	3230/3230	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:29%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fonline-termin%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed1eef	(from https://zurichdental.ch/fr/online-termin/)
14:00:31	701051/701051	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:32%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/7799	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/7799.json	(from https://zurichdental.ch/fr/event/)
14:00:32	3176/3176	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:33%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fevent%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed8404.json	(from https://zurichdental.ch/fr/event/)
14:00:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:33%20GMT	https://zurichdental.ch/fr/?p=7799	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index7784.html	(from https://zurichdental.ch/fr/event/)
14:00:33	3255/3255	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:34%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fevent%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed8d81	(from https://zurichdental.ch/fr/event/)
14:00:36	20452/20452	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:37%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/1355	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/1355.json	(from https://zurichdental.ch/fr/treueprogramm/)
14:00:37	3306/3306	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:38%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Ftreueprogramm%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed9a3b.json	(from https://zurichdental.ch/fr/treueprogramm/)
14:00:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:38%20GMT	https://zurichdental.ch/fr/?p=1355	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexff96.html	(from https://zurichdental.ch/fr/treueprogramm/)
14:00:39	3389/3389	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:40%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Ftreueprogramm%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedd139	(from https://zurichdental.ch/fr/treueprogramm/)
14:00:41	51208/51208	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:42%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/26651	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/26651.json	(from https://zurichdental.ch/fr/sommeraktion2024/)
14:00:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:44%20GMT	https://zurichdental.ch/fr/?p=26651	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index78f5.html	(from https://zurichdental.ch/fr/sommeraktion2024/)
14:00:43	3370/3370	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:44%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fsommeraktion2024%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedb208.json	(from https://zurichdental.ch/fr/sommeraktion2024/)
14:00:44	3481/3481	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:45%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fsommeraktion2024%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed7881	(from https://zurichdental.ch/fr/sommeraktion2024/)
14:00:45	369522/369522	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Aug%202024%2004:53:01%20GMT	https://zurichdental.ch/fr/scan-day/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/scan-day/index.html	(from https://zurichdental.ch/fr/sommeraktion2024/)
14:00:47	41510/41510	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:48%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/7511	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/7511.json	(from https://zurichdental.ch/fr/invisalign/)
14:00:48	3304/3304	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:49%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Finvisalign%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed62b8.json	(from https://zurichdental.ch/fr/invisalign/)
14:00:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:49%20GMT	https://zurichdental.ch/fr/?p=7511	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index153e.html	(from https://zurichdental.ch/fr/invisalign/)
14:00:49	3420/3420	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:50%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Finvisalign%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedfb63	(from https://zurichdental.ch/fr/invisalign/)
14:00:52	84554/84554	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:53%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/10642	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/10642.json	(from https://zurichdental.ch/fr/dsd-digital-smile-design/)
14:00:53	3371/3371	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:54%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdsd-digital-smile-design%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embede5cb.json	(from https://zurichdental.ch/fr/dsd-digital-smile-design/)
14:00:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:00:54%20GMT	https://zurichdental.ch/fr/?p=10642	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index000f.html	(from https://zurichdental.ch/fr/dsd-digital-smile-design/)
14:00:54	3487/3487	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:00:55%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdsd-digital-smile-design%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed970e	(from https://zurichdental.ch/fr/dsd-digital-smile-design/)
14:00:58	606068/606068	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:00:59%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/6757	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/6757.json	(from https://zurichdental.ch/fr/blog/)
14:00:59	3156/3156	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:00%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fblog%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed3ab6.json	(from https://zurichdental.ch/fr/blog/)
14:00:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:00%20GMT	https://zurichdental.ch/fr/?p=6757	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index9a7a.html	(from https://zurichdental.ch/fr/blog/)
14:01:00	3238/3238	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:01%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fblog%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedbe86	(from https://zurichdental.ch/fr/blog/)
14:01:03	58450/58450	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:04%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/689	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/689.json	(from https://zurichdental.ch/fr/notfall-zahnarzt/)
14:01:04	3336/3336	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:05%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fnotfall-zahnarzt%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedc877.json	(from https://zurichdental.ch/fr/notfall-zahnarzt/)
14:01:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:05%20GMT	https://zurichdental.ch/fr/?p=689	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index1b7b.html	(from https://zurichdental.ch/fr/notfall-zahnarzt/)
14:01:05	3432/3432	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:06%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fnotfall-zahnarzt%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed38c3	(from https://zurichdental.ch/fr/notfall-zahnarzt/)
14:01:07	45093/45093	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:08%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/1011	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/1011.json	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:08	3323/3323	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:09%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdentalhygiene%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedae09.json	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:10%20GMT	https://zurichdental.ch/fr/?p=1011	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index3388.html	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:10	3439/3439	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:11%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdentalhygiene%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedccc8	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:11	485060/485060	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Aug%202024%2003:01:36%20GMT	https://zurichdental.ch/fr/team/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/team/index.html	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:11	379855/379855	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Aug%202024%2004:53:10%20GMT	https://zurichdental.ch/fr/zahnfleisch-probleme-erklaert/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/zahnfleisch-probleme-erklaert/index.html	(from https://zurichdental.ch/fr/dentalhygiene/)
14:01:12	58286/58286	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:13%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/810	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/810.json	(from https://zurichdental.ch/fr/zahnfleischbehandlungen/)
14:01:13	3365/3365	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:14%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fzahnfleischbehandlungen%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embede189.json	(from https://zurichdental.ch/fr/zahnfleischbehandlungen/)
14:01:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:14%20GMT	https://zurichdental.ch/fr/?p=810	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index7efb.html	(from https://zurichdental.ch/fr/zahnfleischbehandlungen/)
14:01:14	3481/3481	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:15%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fzahnfleischbehandlungen%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedd45f	(from https://zurichdental.ch/fr/zahnfleischbehandlungen/)
14:01:16	75185/75185	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:17%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/posts/8872	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/posts/8872.json	(from https://zurichdental.ch/fr/zum-neuen-corona-virus/)
14:01:17	3387/3387	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:18%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fzum-neuen-corona-virus%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed3647.json	(from https://zurichdental.ch/fr/zum-neuen-corona-virus/)
14:01:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:19%20GMT	https://zurichdental.ch/fr/?p=8872	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexad5f.html	(from https://zurichdental.ch/fr/zum-neuen-corona-virus/)
14:01:19	3507/3507	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:20%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fzum-neuen-corona-virus%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed3093	(from https://zurichdental.ch/fr/zum-neuen-corona-virus/)
14:01:20	351387/351387	---M-Z	200	added ('OK')	text/html	date:Thu,%2022%20Aug%202024%2003:03:27%20GMT	https://zurichdental.ch/fr/online-sprechstunde/	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/online-sprechstunde/index.html	(from https://zurichdental.ch/fr/zum-neuen-corona-virus/)
14:01:22	536508/536508	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:23%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/16271	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/16271.json	(from https://zurichdental.ch/fr/behandlungen-2/)
14:01:24	3254/3254	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:25%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-2%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embeda28f.json	(from https://zurichdental.ch/fr/behandlungen-2/)
14:01:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:25%20GMT	https://zurichdental.ch/fr/?p=16271	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexd876.html	(from https://zurichdental.ch/fr/behandlungen-2/)
14:01:25	3337/3337	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:26%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-2%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed5262	(from https://zurichdental.ch/fr/behandlungen-2/)
14:01:29	536512/536512	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:30%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/13305	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/13305.json	(from https://zurichdental.ch/fr/behandlungen-3/)
14:01:30	3254/3254	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:31%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-3%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedd03a.json	(from https://zurichdental.ch/fr/behandlungen-3/)
14:01:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:31%20GMT	https://zurichdental.ch/fr/?p=13305	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexb0d3.html	(from https://zurichdental.ch/fr/behandlungen-3/)
14:01:31	3337/3337	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:32%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-3%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed8f53	(from https://zurichdental.ch/fr/behandlungen-3/)
14:01:35	536508/536508	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:36%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/16273	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/16273.json	(from https://zurichdental.ch/fr/behandlungen-4/)
14:01:37	3254/3254	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:38%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-4%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedd78d.json	(from https://zurichdental.ch/fr/behandlungen-4/)
14:01:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:38%20GMT	https://zurichdental.ch/fr/?p=16273	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index63af.html	(from https://zurichdental.ch/fr/behandlungen-4/)
14:01:38	3337/3337	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:39%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-4%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedcb5b	(from https://zurichdental.ch/fr/behandlungen-4/)
14:01:42	536508/536508	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:43%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/16268	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/16268.json	(from https://zurichdental.ch/fr/behandlungen-5/)
14:01:43	3254/3254	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:44%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-5%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embed37a0.json	(from https://zurichdental.ch/fr/behandlungen-5/)
14:01:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:44%20GMT	https://zurichdental.ch/fr/?p=16268	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexca80.html	(from https://zurichdental.ch/fr/behandlungen-5/)
14:01:45	3337/3337	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:46%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fbehandlungen-5%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embeda69d	(from https://zurichdental.ch/fr/behandlungen-5/)
14:01:48	24220/24220	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:49%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/490	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/490.json	(from https://zurichdental.ch/fr/impressum/)
14:01:49	3248/3248	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:50%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fimpressum%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embede360.json	(from https://zurichdental.ch/fr/impressum/)
14:01:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:50%20GMT	https://zurichdental.ch/fr/?p=490	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/indexb015.html	(from https://zurichdental.ch/fr/impressum/)
14:01:50	3330/3330	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:51%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fimpressum%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedc16d	(from https://zurichdental.ch/fr/impressum/)
14:01:52	26146/26146	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:53%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/5160	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/5160.json	(from https://zurichdental.ch/fr/datenschutzerklaerung/)
14:01:53	3618/3618	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:54%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdatenschutzerklaerung%2F	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedcf44.json	(from https://zurichdental.ch/fr/datenschutzerklaerung/)
14:01:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Aug%202024%2012:01:54%20GMT	https://zurichdental.ch/fr/?p=5160	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/index719b.html	(from https://zurichdental.ch/fr/datenschutzerklaerung/)
14:01:54	3686/3686	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Aug%202024%2012:01:55%20GMT	https://zurichdental.ch/fr/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fzurichdental.ch%2Ffr%2Fdatenschutzerklaerung%2F&format=xml	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/oembed/1.0/embedf5be	(from https://zurichdental.ch/fr/datenschutzerklaerung/)
14:01:56	32372/32372	---M-Z	200	added ('OK')	application/json	date:Thu,%2022%20Aug%202024%2012:01:57%20GMT	https://zurichdental.ch/fr/wp-json/wp/v2/pages/13086	C:/Users/bre/Desktop/projekt/zurichdental.ch/zurichdental.ch/fr/wp-json/wp/v2/pages/13086.json	(from https://zurichdental.ch/fr/praxisuebernahme-zuerich/)
